timestamp actual_execution_time target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 payload output_double_register_24 output_double_register_25 output_bit_register_64 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_current_0 target_current_1 target_current_2 target_current_3 target_current_4 target_current_5 target_moment_0 target_moment_1 target_moment_2 target_moment_3 target_moment_4 target_moment_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_current_0 actual_current_1 actual_current_2 actual_current_3 actual_current_4 actual_current_5 joint_control_output_0 joint_control_output_1 joint_control_output_2 joint_control_output_3 joint_control_output_4 joint_control_output_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5 actual_digital_input_bits joint_temperatures_0 joint_temperatures_1 joint_temperatures_2 joint_temperatures_3 joint_temperatures_4 joint_temperatures_5 robot_mode joint_mode_0 joint_mode_1 joint_mode_2 joint_mode_3 joint_mode_4 joint_mode_5 safety_mode actual_tool_accelerometer_0 actual_tool_accelerometer_1 actual_tool_accelerometer_2 speed_scaling target_speed_fraction actual_momentum actual_main_voltage actual_robot_voltage actual_robot_current actual_joint_voltage_0 actual_joint_voltage_1 actual_joint_voltage_2 actual_joint_voltage_3 actual_joint_voltage_4 actual_joint_voltage_5 actual_digital_output_bits script_control_line payload_cog_0 payload_cog_1 payload_cog_2 output_bit_registers0_to_31 output_bit_registers32_to_63 output_int_register_0 output_int_register_1 output_int_register_2 output_int_register_3 output_int_register_4 output_int_register_5 output_int_register_6 output_int_register_7 output_int_register_8 output_int_register_9 output_int_register_10 output_int_register_11 output_int_register_12 output_int_register_13 output_int_register_14 output_int_register_15 output_int_register_16 output_int_register_17 output_int_register_18 output_int_register_19 output_int_register_20 output_int_register_21 output_int_register_22 output_int_register_23 output_double_register_0 output_double_register_1 output_double_register_2 output_double_register_3 output_double_register_4 output_double_register_5 output_double_register_6 output_double_register_7 output_double_register_8 output_double_register_9 output_double_register_10 output_double_register_11 output_double_register_12 output_double_register_13 output_double_register_14 output_double_register_15 output_double_register_16 output_double_register_17 output_double_register_18 output_double_register_19 output_double_register_20 output_double_register_21 output_double_register_22 output_double_register_23 runtime_state
9220.8 0.130279 0.5869331904263211 -2.1584588836532905 2.871510822499769 -2.283848265846478 -1.570796326589793 -0.9838631365736799 0.5869331904263211 -2.1584588836532905 2.871510822499769 -2.283848265846478 -1.570796326589793 -0.9838631365736799 -0.06000000000015567 -0.20000000000010335 0.16004577010977197 -1.5259424678787763e-15 3.141592653589793 1.0826034076153766e-16 -0.06000000000015567 -0.20000000000010335 0.16004577010977197 -1.5259424678787763e-15 3.141592653589793 1.0826034076153766e-16 1.0 0.04 0.2 True 3.1904037264649603e-10 1.4421920332199427 0.5460912719241968 -1.9882833051441366 6.986211687814994e-16 3.190440154779159e-10 2.6244692654706423e-13 6.133396275915359 -0.32638536009388375 -5.8070109158211425 -5.435104775193531e-13 4.986334712142709e-13 -0.1298600861251094 2.028655017511411 -2.104906337399187 -0.5193096628231619 -2.3139359698964028e-14 1.3644364766782403e-14 -1.2895784421872938 20.145603281807453 -20.90281869148205 -4.036048733978474 -1.7983794661236349e-13 1.060433207491945e-13 3.1904037264649603e-10 1.4421920332199427 0.5460912719241968 -1.9882833051441366 6.986211687814994e-16 3.190440154779159e-10 -0.1298600861251094 2.028655017511411 -2.104906337399187 -0.5193096628231619 -2.3139359698964028e-14 1.3644364766782403e-14 -0.1298600861251094 2.028655017511411 -2.104906337399187 -0.5193096628231619 -2.3139359698964028e-14 1.3644364766782403e-14 7.922936859552196e-13 5.263681873905054e-13 -0.250000256396137 9.726101930833155e-16 -2.829394095016687e-15 -3.6428314202966076e-15 0.0 0.0 0.0 0.0 0.0 0.0 7.922936859552196e-13 5.263681873905054e-13 -0.250000256396137 9.726101930833155e-16 -2.829394095016687e-15 -3.6428314202966076e-15 0 25.5 25.0 24.5 24.0 23.5 23.0 7 253 253 253 253 253 253 1 7.129085403059314e-16 9.69652182055284e-16 -9.82 1.0 1.0 4.024529699950011 48.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 160 0.0 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2
9220.9 0.146897 0.5869331904582235 -1.978487924374856 2.924113836283567 -2.516422238908712 -1.570796326589793 -0.9838631365417765 0.5869331904582235 -1.978487924374856 2.924113836283567 -2.516422238908712 -1.570796326589793 -0.9838631365417765 -0.06000000000005378 -0.20000000000003537 0.13504575003177832 -8.719671245021576e-17 3.141592653589792 -1.0574493253939768e-15 -0.06000000000005378 -0.20000000000003537 0.13504575003177832 -8.719671245021576e-17 3.141592653589792 -1.0574493253939768e-15 1.0 0.04 0.2 True 3.190470570024327e-10 2.210604093214591 0.501494802000592 -2.7120988952151834 1.3300854907802325e-15 3.1904962529124475e-10 -1.314937058498956e-12 9.309364714880752 -0.5957197341323051 -8.713644980749446 4.953263084042856e-13 -1.389005389825351e-12 -0.2176483923205715 2.450504856027026 -1.802376989566824 -0.5985269907851484 -3.0871617619221664e-16 -3.7877430322476506e-14 -2.1613621482040664 24.334792383883215 -17.898544347187116 -4.651721846032634 -2.3993266855570984e-15 -2.943814945947713e-13 3.190470570024327e-10 2.210604093214591 0.501494802000592 -2.7120988952151834 1.3300854907802325e-15 3.1904962529124475e-10 -0.2176483923205715 2.450504856027026 -1.802376989566824 -0.5985269907851484 -3.0871617619221664e-16 -3.7877430322476506e-14 -0.2176483923205715 2.450504856027026 -1.802376989566824 -0.5985269907851484 -3.0871617619221664e-16 -3.7877430322476506e-14 2.7363232009608685e-13 1.7996786894847763e-13 -0.2500001549903658 -1.3295310081418974e-15 -7.366147437235058e-16 -2.568288811800085e-15 0.0 0.0 0.0 0.0 0.0 0.0 2.7363232009608685e-13 1.7996786894847763e-13 -0.2500001549903658 -1.3295310081418974e-15 -7.366147437235058e-16 -2.568288811800085e-15 0 25.5 25.0 24.5 24.0 23.5 23.0 7 253 253 253 253 253 253 1 1.1152377439101763e-14 -5.9738793039701035e-15 -9.82 1.0 1.0 5.712626261483906 48.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 160 0.0 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2
9221.0 0.124129 0.5869331904869927 -1.737203219081314 2.9663115738663106 -2.799904681784997 -1.570796326589793 -0.9838631365130066 0.5869331904869927 -1.737203219081314 2.9663115738663106 -2.799904681784997 -1.570796326589793 -0.9838631365130066 -0.06000000000050154 -0.2000000000003332 0.11250209770766942 9.591638369523734e-16 3.1415926535897922 -6.727806875963613e-16 -0.06000000000050154 -0.2000000000003332 0.11250209770766942 9.591638369523734e-16 3.1415926535897922 -6.727806875963613e-16 1.0 0.04 0.2 True 2.210611319430351e-10 2.2021037867820246 0.29559124061662395 -2.4976950273986502 2.2136080463040715e-15 2.2106261032581792e-10 -1.5348060632064625e-09 -9.508947678215307 -2.5951528958930714 12.104100574107601 -4.3628559704743114e-14 -1.5351089183402284e-09 0.1776672667215542 -2.5970855811070535 -1.5377335962053849 -0.07519923407241372 7.358065181028863e-15 -4.184334648642034e-11 1.7643287008582618 -25.790415499066377 -15.27049730725669 -0.5844446872490958 5.718651468369728e-14 -3.252043967251346e-10 2.210611319430351e-10 2.2021037867820246 0.29559124061662395 -2.4976950273986502 2.2136080463040715e-15 2.2106261032581792e-10 0.1776672667215542 -2.5970855811070535 -1.5377335962053849 -0.07519923407241372 7.358065181028863e-15 -4.184334648642034e-11 0.1776672667215542 -2.5970855811070535 -1.5377335962053849 -0.07519923407241372 7.358065181028863e-15 -4.184334648642034e-11 2.4800827827325672e-12 1.6479147472091856e-12 -0.17321956996704957 -2.7313237134948137e-15 5.504384042983231e-16 -1.478382782003304e-15 0.0 0.0 0.0 0.0 0.0 0.0 2.4800827827325672e-12 1.6479147472091856e-12 -0.17321956996704957 -2.7313237134948137e-15 5.504384042983231e-16 -1.478382782003304e-15 0 25.5 25.0 24.5 24.0 23.5 23.0 7 253 253 253 253 253 253 1 8.429037726315742e-15 -4.162523264303124e-15 -9.82 1.0 1.0 5.508422793425856 48.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 160 0.0 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2
9221.1 0.11229399999999999 0.5869331905014419 -1.5812711724561037 2.9843461955435373 -2.973871350087434 -1.570796326589793 -0.9838631364985568 0.5869331905014419 -1.5812711724561037 2.9843461955435373 -2.973871350087434 -1.570796326589793 -0.9838631364985568 -0.06000000000042919 -0.20000000000028517 0.10118014325102392 1.7875326052294232e-15 3.1415926535897922 -6.607048560867341e-16 -0.06000000000042919 -0.20000000000028517 0.10118014325102392 1.7875326052294232e-15 3.1415926535897922 -6.607048560867341e-16 1.0 0.04 0.2 True 6.792090923403953e-11 0.7884154324204852 0.07804738987175606 -0.8664628222922437 2.4064080007120787e-15 6.792062133243626e-11 -1.5317213709119985e-09 -17.238532305779096 -1.8346104358695838 19.073142741648397 9.110061425218708e-13 -1.5314941062760324e-09 0.35789730668761144 -4.785531327564658 -0.8938169228012006 0.11472502090652364 3.8528551573702637e-14 -4.174469701892755e-11 3.5541070778020725 -47.52282413007004 -8.876068615849624 0.8916371262344565 2.994419764032382e-13 -3.2443769799625403e-10 6.792090923403953e-11 0.7884154324204852 0.07804738987175606 -0.8664628222922437 2.4064080007120787e-15 6.792062133243626e-11 0.35789730668761144 -4.785531327564658 -0.8938169228012006 0.11472502090652364 3.8528551573702637e-14 -4.174469701892755e-11 0.35789730668761144 -4.785531327564658 -0.8938169228012006 0.11472502090652364 3.8528551573702637e-14 -4.174469701892755e-11 2.1657615236314458e-12 1.4392739739540554e-12 -0.05321952364581284 -3.335946459918822e-15 6.657084523232891e-16 2.8790160426650403e-16 0.0 0.0 0.0 0.0 0.0 0.0 2.1657615236314458e-12 1.4392739739540554e-12 -0.05321952364581284 -3.335946459918822e-15 6.657084523232891e-16 2.8790160426650403e-16 0 25.5 25.0 24.5 24.0 23.5 23.0 7 253 253 253 253 253 253 1 8.202092750171449e-15 -4.011576927808829e-15 -9.82 1.0 1.0 1.9828767376865666 48.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 160 0.0 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2
9221.199999999999 0.089892 0.5869331905029481 -1.5636650909597725 2.986059460077184 -2.993190696117411 -1.570796326589793 -0.9838631364970505 0.5869331905029481 -1.5636650909597725 2.986059460077184 -2.993190696117411 -1.570796326589793 -0.9838631364970505 -0.060000000000346235 -0.20000000000023005 0.10000001121251592 2.005524386354963e-15 3.141592653589793 1.0593142395198865e-16 -0.060000000000346235 -0.20000000000023005 0.10000001121251592 2.005524386354963e-15 3.141592653589793 1.0593142395198865e-16 1.0 0.04 0.2 True 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.517570727311849e-17 -0.647432681404813 -0.6147352069850837 -0.36104564054002314 -2.425014305816736e-17 0.0 -1.5070269494126316e-16 -6.429344486209486 -6.1046414971399265 -2.806028665995033 -1.8847089934092382e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.517570727311849e-17 -0.647432681404813 -0.6147352069850837 -0.36104564054002314 -2.425014305816736e-17 0.0 -1.517570727311849e-17 -0.647432681404813 -0.6147352069850837 -0.36104564054002314 -2.425014305816736e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 25.5 25.0 24.5 24.0 23.5 23.0 7 253 253 253 253 253 253 1 1.1667984925480673e-15 6.677595087677861e-16 -9.82 1.0 1.0 0.0 48.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65536 0 0.0 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2
9221.3 0.228319 0.5869331905029481 -1.5636650909597725 2.986059460077184 -2.993190696117411 -1.570796326589793 -0.9838631364970505 0.5869331905029481 -1.5636650909597725 2.986059460077184 -2.993190696117411 -1.570796326589793 -0.9838631364970505 -0.060000000000346235 -0.20000000000023005 0.10000001121251592 2.005524386354963e-15 3.141592653589793 1.0593142395198865e-16 -0.060000000000346235 -0.20000000000023005 0.10000001121251592 2.005524386354963e-15 3.141592653589793 1.0593142395198865e-16 1.0 0.04 0.2 True 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.517570727311849e-17 -0.647432681404813 -0.6147352069850837 -0.36104564054002314 -2.425014305816736e-17 0.0 -1.5070269494126316e-16 -6.429344486209486 -6.1046414971399265 -2.806028665995033 -1.8847089934092382e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.517570727311849e-17 -0.647432681404813 -0.6147352069850837 -0.36104564054002314 -2.425014305816736e-17 0.0 -1.517570727311849e-17 -0.647432681404813 -0.6147352069850837 -0.36104564054002314 -2.425014305816736e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 25.5 25.0 24.5 24.0 23.5 23.0 7 253 253 253 253 253 253 1 1.1667984925480673e-15 6.677595087677861e-16 -9.82 1.0 1.0 0.0 48.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65536 0 0.0 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2
9221.4 0.099163 0.5869331905029481 -1.5636650909597725 2.986059460077184 -2.993190696117411 -1.570796326589793 -0.9838631364970505 0.5869331905029481 -1.5636650909597725 2.986059460077184 -2.993190696117411 -1.570796326589793 -0.9838631364970505 -0.060000000000346235 -0.20000000000023005 0.10000001121251592 2.005524386354963e-15 3.141592653589793 1.0593142395198865e-16 -0.060000000000346235 -0.20000000000023005 0.10000001121251592 2.005524386354963e-15 3.141592653589793 1.0593142395198865e-16 1.0 0.04 0.2 True 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.517570727311849e-17 -0.647432681404813 -0.6147352069850837 -0.36104564054002314 -2.425014305816736e-17 0.0 -1.5070269494126316e-16 -6.429344486209486 -6.1046414971399265 -2.806028665995033 -1.8847089934092382e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.517570727311849e-17 -0.647432681404813 -0.6147352069850837 -0.36104564054002314 -2.425014305816736e-17 0.0 -1.517570727311849e-17 -0.647432681404813 -0.6147352069850837 -0.36104564054002314 -2.425014305816736e-17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 25.5 25.0 24.5 24.0 23.5 23.0 7 253 253 253 253 253 253 1 1.1667984925480673e-15 6.677595087677861e-16 -9.82 1.0 1.0 0.0 48.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65536 0 0.0 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2
9221.5 0.123307 0.5869331905005768 -1.5912750920099432 2.983346167059837 -2.9628674020498944 -1.570796326589793 -0.9838631364994219 0.5869331905005768 -1.5912750920099432 2.983346167059837 -2.9628674020498944 -1.570796326589793 -0.9838631364994219 -0.060000000000334015 -0.20000000000022197 0.10185819516140773 1.6567375365540996e-15 3.1415926535897922 -6.739506690736462e-16 -0.060000000000334015 -0.20000000000022197 0.10185819516140773 1.6567375365540996e-15 3.1415926535897922 -6.739506690736462e-16 1.0 0.04 0.2 True -8.522186764321031e-11 -0.9812226427149056 -0.09904494572440384 1.080267588439308 -2.0436506022133848e-16 -8.52238962824144e-11 -1.5312056892403398e-09 -16.874673768943637 -1.882492824045248 18.757166592988426 2.493501362541804e-13 -1.5315916565908585e-09 0.350417703980779 -4.676910712975324 -0.9322590737758827 0.1061034590468319 8.783048490613999e-15 -4.174749321236798e-11 3.4798307185706134 -46.44416472723714 -9.257819241831026 0.8246307785390252 6.826141371662747e-14 -3.244594298718633e-10 -8.522186764321031e-11 -0.9812226427149056 -0.09904494572440384 1.080267588439308 -2.0436506022133848e-16 -8.52238962824144e-11 0.350417703980779 -4.676910712975324 -0.9322590737758827 0.1061034590468319 8.783048490613999e-15 -4.174749321236798e-11 0.350417703980779 -4.676910712975324 -0.9322590737758827 0.1061034590468319 8.783048490613999e-15 -4.174749321236798e-11 2.0458895297947722e-13 1.3610253549230939e-13 0.06678054714790077 -4.959706733301379e-16 1.2234024537020164e-15 2.02863920431696e-15 0.0 0.0 0.0 0.0 0.0 0.0 2.0458895297947722e-13 1.3610253549230939e-13 0.06678054714790077 -4.959706733301379e-16 1.2234024537020164e-15 2.02863920431696e-15 0 25.5 25.0 24.5 24.0 23.5 23.0 7 253 253 253 253 253 253 1 8.655982702343468e-15 -4.313469601033526e-15 -9.82 1.0 1.0 2.374500863762746 48.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65536 170 0.0 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2
9221.6 0.246715 0.5869331904843978 -1.7626754776632563 2.9628039400418476 -2.7709247893785918 -1.570796326589793 -0.983863136515601 0.5869331904843978 -1.7626754776632563 2.9628039400418476 -2.7709247893785918 -1.570796326589793 -0.983863136515601 -0.060000000000085235 -0.20000000000005652 0.11453624987657682 1.6567375365540996e-15 3.1415926535897922 -6.727812671441611e-16 -0.060000000000085235 -0.20000000000005652 0.11453624987657682 1.6567375365540996e-15 3.1415926535897922 -6.727812671441611e-16 1.0 0.04 0.2 True -2.3835791242619047e-10 -2.3034279302637706 -0.32536132016931946 2.6287892504330896 -1.5212619176648893e-15 -2.383608293908204e-10 -1.531597370415386e-09 -8.417960038418881 -2.6732134144967223 11.091173452916658 -1.5286202827744274e-13 -1.5307427766965345e-09 0.15123626837729973 -2.282771813358376 -1.6289605877094173 -0.10288693311306553 -1.0367096478450781e-14 -4.172407726272902e-11 1.5018550903186791 -22.66911571353525 -16.176428953381297 -0.7996320998080897 -8.057255547569555e-14 -3.2427744228206683e-10 -2.3835791242619047e-10 -2.3034279302637706 -0.32536132016931946 2.6287892504330896 -1.5212619176648893e-15 -2.383608293908204e-10 0.15123626837729973 -2.282771813358376 -1.6289605877094173 -0.10288693311306553 -1.0367096478450781e-14 -4.172407726272902e-11 0.15123626837729973 -2.282771813358376 -1.6289605877094173 -0.10288693311306553 -1.0367096478450781e-14 -4.172407726272902e-11 -3.549944574184298e-13 -2.3632358852472355e-13 0.18678054714605996 1.2666681208737852e-15 8.424901746599658e-16 2.916964629702518e-15 0.0 0.0 0.0 0.0 0.0 0.0 -3.549944574184298e-13 -2.3632358852472355e-13 0.18678054714605996 1.2666681208737852e-15 8.424901746599658e-16 2.916964629702518e-15 0 25.5 25.0 24.5 24.0 23.5 23.0 7 253 253 253 253 253 253 1 8.429037726185961e-15 -4.162523264492615e-15 -9.82 1.0 1.0 5.728951956430789 48.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65536 170 0.0 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2
9221.699999999999 0.136102 0.5869331904546201 -2.0028813084390364 2.9184091592799666 -2.48632417784093 -1.570796326589793 -0.9838631365453789 0.5869331904546201 -2.0028813084390364 2.9184091592799666 -2.48632417784093 -1.570796326589793 -0.9838631365453789 -0.05999999999937473 -0.1999999999995841 0.1378709638136956 1.1335572618528052e-15 3.1415926535897927 -2.834336436240416e-16 -0.05999999999937473 -0.1999999999995841 0.1378709638136956 1.1335572618528052e-15 3.1415926535897927 -2.834336436240416e-16 1.0 0.04 0.2 True -3.19036987953876e-10 -2.1072217701492906 -0.5080259546659315 2.6152477248152226 -9.880214636194196e-16 -3.1903956888762795e-10 8.167434603243474e-14 8.986756648702743 -0.5605643811067984 -8.426192267595 -4.984685370311843e-13 1.0939725528271744e-12 -0.20845220819144922 2.4213398581349543 -1.8479113332409212 -0.5907521511802275 -4.074942231365295e-15 3.004549575803585e-14 -2.0700392393937666 24.045168730686044 -18.3507241487983 -4.591296181365169 -3.167024727505951e-14 2.3351209075666674e-13 -3.19036987953876e-10 -2.1072217701492906 -0.5080259546659315 2.6152477248152226 -9.880214636194196e-16 -3.1903956888762795e-10 -0.20845220819144922 2.4213398581349543 -1.8479113332409212 -0.5907521511802275 -4.074942231365295e-15 3.004549575803585e-14 -0.20845220819144922 2.4213398581349543 -1.8479113332409212 -0.5907521511802275 -4.074942231365295e-15 3.004549575803585e-14 -3.3826542546057566e-12 -2.2497850215528046e-12 0.24999997333934176 1.2667583875115901e-15 1.0308702964973879e-16 2.5809337516317722e-15 0.0 0.0 0.0 0.0 0.0 0.0 -3.3826542546057566e-12 -2.2497850215528046e-12 0.24999997333934176 1.2667583875115901e-15 1.0308702964973879e-16 2.5809337516317722e-15 0 25.5 25.0 24.5 24.0 23.5 23.0 7 253 253 253 253 253 253 1 4.797918109553433e-15 -1.7473818774973613e-15 -9.82 1.0 1.0 5.522765255771458 48.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65536 170 0.0 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2
9221.8 0.174727 0.5869331904227179 -2.174369810531651 2.8653190439345786 -2.261745560402929 -1.570796326589793 -0.9838631365772814 0.5869331904227179 -2.174369810531651 2.8653190439345786 -2.261745560402929 -1.570796326589793 -0.9838631365772814 -0.059999999999665335 -0.1999999999997776 0.16287096172571855 8.719671245021575e-16 3.141592653589792 -1.3814139948506986e-15 -0.059999999999665335 -0.1999999999997776 0.16287096172571855 8.719671245021575e-16 3.141592653589792 -1.3814139948506986e-15 1.0 0.04 0.2 True -3.190441295244913e-10 -1.374273898765753 -0.5496886811826457 1.9239625799483984 1.6597590238391395e-15 -3.190476243205151e-10 -1.5774366903321645e-13 5.887685066957804 -0.31053873326625236 -5.577146333691108 7.187085537362495e-13 4.313883517559369e-13 -0.1231870861164442 1.9985162603836613 -2.132064699902718 -0.513085488596126 2.8386513518835293e-14 1.1890401587155586e-14 -1.2233120687952437 19.846309691097677 -21.17251540780734 -3.987674763094662 2.2061856374271197e-13 9.241160661529386e-14 -3.190441295244913e-10 -1.374273898765753 -0.5496886811826457 1.9239625799483984 1.6597590238391395e-15 -3.190476243205151e-10 -0.1231870861164442 1.9985162603836613 -2.132064699902718 -0.513085488596126 2.8386513518835293e-14 1.1890401587155586e-14 -0.1231870861164442 1.9985162603836613 -2.132064699902718 -0.513085488596126 2.8386513518835293e-14 1.1890401587155586e-14 -1.4797524736482926e-12 -9.830874785219593e-13 0.24999998388489172 -1.6040313742075696e-15 -4.751020568939215e-16 3.4947960242480324e-15 0.0 0.0 0.0 0.0 0.0 0.0 -1.4797524736482926e-12 -9.830874785219593e-13 0.24999998388489172 -1.6040313742075696e-15 -4.751020568939215e-16 3.4947960242480324e-15 0 25.5 25.0 24.5 24.0 23.5 23.0 7 253 253 253 253 253 253 1 1.4783497056569133e-14 -8.389020689568476e-15 -9.82 1.0 1.0 3.903882214914348 48.0 48.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 65536 170 0.0 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2
